site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH,normalized_turbidity,normalized_water_temp,normalized_specific_conductance,distance_from_mean,normalized_pH,cwi,cwi_100
1095434.0,9/6/2023,17.7,928.0,,7.502120816712497,,6.7370517928286855,4.581383255330213,0.004017281026492,9.98557761099304,7.049296730161795,67
1095434.0,9/7/2023,18.0,935.0,,6.911409514195087,,6.844621513944223,4.617784711388456,0.586694021490918,7.656256059751989,6.440278012016224,60
1095434.0,9/8/2023,18.9,765.0,,8.585003448300442,,7.1673306772908365,3.733749349973999,1.0868999126144372,5.656621817748325,5.754676338188167,53
1095434.0,9/9/2023,18.5,823.0,,6.599573922885868,,7.02390438247012,4.035361414456578,0.8985296128001377,6.409655135367041,5.994535178151086,55
1095434.0,9/10/2023,18.4,787.0,,6.113992200484214,,6.98804780876494,3.848153926157046,1.3841113352017915,4.46848279686355,5.371059553190859,49
1095434.0,9/11/2023,18.6,,,7.9340575482683136,,7.0597609561753,,0.4359540125823082,8.258857686007447,7.539399648108159,73
1095434.0,9/12/2023,19.0,,,8.414274806159309,,7.203187250996016,,0.9161712704733036,6.33913045064225,6.857564530854509,65
1095434.0,9/13/2023,18.1,,,7.132906256681998,,6.880478087649403,,0.3651972790040076,8.541716384448009,7.544973406368845,73
1095434.0,9/14/2023,17.1,,,9.14689455555052,,6.52191235059761,,1.6487910198645157,3.410393378073357,5.277304761587908,48
1095434.0,9/15/2023,15.2,857.0,,6.889111116916769,,5.840637450199203,4.212168486739469,0.6089924187692359,7.567115488777556,5.868640043090238,54
1095434.0,9/16/2023,14.9,887.0,,6.798321244786766,,5.733067729083665,4.368174726989079,0.6997822908992397,7.204171868240589,5.763413768244334,53
1095434.0,9/17/2023,14.9,903.0,,7.309995670355705,,5.733067729083665,4.451378055122205,0.1881078653303003,9.249652979682658,6.371609322408675,60
1095434.0,9/18/2023,16.5,589.0,,8.239313739740174,,6.306772908366535,2.8185127405096204,0.7412102040541688,7.038558717357299,5.519208805833349,50
1095434.0,9/19/2023,16.3,628.0,,7.892411749110359,,6.235059760956176,3.0213208528341133,0.3943082134243534,8.425341862842721,5.9426435306031715,55
1095434.0,9/20/2023,15.3,783.0,,8.688869084461881,,5.876494023904384,3.827353094123765,1.190765548775876,5.241406230883875,5.109571531675491,46
1095434.0,9/21/2023,14.5,835.0,,8.308457848432553,,5.589641434262948,4.097763910556422,0.810354312746548,6.762146684177221,5.498392213179448,50
1095434.0,9/22/2023,14.2,857.0,,6.71173540122959,,5.48207171314741,4.212168486739469,0.7863681344564153,6.858034366219554,5.51237440648004,50
1095434.0,9/23/2023,13.6,865.0,,8.14788718806596,,5.266932270916334,4.253770150806032,0.6497836523799547,7.404047542259864,5.588061742697257,51
1095434.0,9/24/2023,14.1,790.0,,8.23570928584177,,5.446215139442231,3.863754550182008,0.7376057501557645,7.052967962763793,5.453155777745471,49
1095434.0,9/25/2023,14.3,661.0,,7.773762800502996,,5.517928286852589,3.1929277171086845,0.2756592648169906,8.899655549712971,5.819850199171583,54
1095434.0,9/26/2023,13.6,803.0,,7.073955240852973,,5.266932270916334,3.9313572542901714,0.4241482948330324,8.30605248695203,5.75365947074763,53
1095434.0,9/27/2023,12.6,839.0,,7.7924669747932995,,4.908366533864542,4.118564742589704,0.2943634391072942,8.824883324829159,5.801713676633051,53
1095434.0,9/28/2023,13.1,859.0,,7.842019110149424,,5.087649402390438,4.222568902756111,0.343915574463419,8.62679260182718,5.8516673166197,54
1095434.0,9/29/2023,12.8,,,6.696621633744558,,4.980079681274901,,0.8014819019414476,6.797615231768998,5.70709390147254,52
1095434.0,9/30/2023,13.4,,,6.96641106749449,,5.195219123505977,,0.5316924681915154,7.87613149763186,6.26758407315633,59
1095434.0,10/1/2023,13.9,,,7.278367260887112,,5.374501992031872,,0.2197362747988931,9.123214543598955,6.873987012658706,65
1095434.0,10/2/2023,14.4,,,7.5974544111779325,,5.553784860557769,,0.0993508754919272,9.604469904568004,7.174058878161864,69
1095434.0,10/3/2023,14.3,,,7.866493587721129,,5.517928286852589,,0.3683900520351235,8.52895288367111,6.722338125579998,64
1095434.0,10/4/2023,15.4,,,8.441248391683413,,5.912350597609562,,0.9431448559974074,6.231300242720343,6.039930455653874,56
1095434.0,10/5/2023,15.5,,,6.075429827617867,,5.94820717131474,,1.422673708068138,4.314324993837159,5.2946543003237085,48
1095434.0,10/6/2023,15.6,,,6.952588508201772,,5.98406374501992,,0.5455150274842335,7.820874125888872,6.718787897367501,64
1095434.0,10/7/2023,16.0,,,7.298161476727455,,6.127490039840638,,0.1999420589585501,9.202344342928304,7.357431761075705,71
1095434.0,10/8/2023,13.9,,,7.613369906264103,,5.374501992031872,,0.115266370578098,9.540845765953271,7.041039501600432,67
1095434.0,10/9/2023,12.5,,,7.646556850424265,,4.872509960159363,,0.1484533147382594,9.40817689677809,6.686776734806854,63
1095434.0,10/10/2023,12.3,,,6.6139779113309,,4.800796812749004,,0.8841256243551054,6.467236841275017,5.46737282415941,50
1095434.0,10/11/2023,12.6,833.0,,6.533726797729567,,4.908366533864542,4.087363494539781,0.964376737956438,6.146423197205952,5.027524712155014,45
1095434.0,10/12/2023,12.9,842.0,,6.7990652814673975,,5.01593625498008,4.134165366614664,0.6990382542186078,7.207146245892472,5.390061712850645,49
1095434.0,10/13/2023,12.0,850.0,,5.699793547016275,,4.693227091633466,4.175767030681227,1.798309988669731,2.812673009006062,4.008080193467855,33
1095434.0,10/14/2023,11.8,855.0,,6.501180907999016,,4.621513944223108,4.201768070722829,0.9969226276869892,6.016317021535952,4.900101716740984,43
1095434.0,10/15/2023,11.7,860.0,,7.411421408800902,,4.585657370517929,4.227769110764431,0.086682126885103,9.65511477694374,5.9318199838528765,55
1095434.0,10/16/2023,11.8,847.0,,7.333425508272219,,4.621513944223108,4.160166406656266,0.1646780274137862,9.343316623022051,5.838786841717996,54
1095434.0,10/17/2023,11.8,854.0,,6.244001990854357,,4.621513944223108,4.196567862714509,1.2541015448316486,4.988212838498864,4.604871890728011,40
1095434.0,10/18/2023,12.2,861.0,,7.349499532233922,,4.764940239043824,4.232969318772751,0.1486040034520837,9.40757450021021,5.939415479299628,55
1095434.0,10/19/2023,12.6,866.0,,6.679378556645996,,4.908366533864542,4.258970358814352,0.8187249790400095,6.728683921651183,5.2429154517892425,47
1095434.0,10/20/2023,12.8,867.0,,8.028441661724155,,4.980079681274901,4.264170566822673,0.5303381260381501,7.8815456460721665,5.604524495659199,51
1100568.0,4/4/2023,10.0,,,8.59539452859573,,3.976095617529881,,1.0972909929097243,5.615082203084461,4.631690251751714,40
1100568.0,4/5/2023,9.3,,,7.590964510903694,,3.7250996015936257,,0.0928609752176887,9.63041407485038,6.087225390896328,57
1100568.0,4/6/2023,9.8,,,8.968275006658837,,3.9043824701195216,,1.470171470972832,4.124446876029579,3.9924082324835446,33
1100568.0,4/7/2023,9.6,,,7.81732643747754,,3.8326693227091626,,0.3192229017915347,8.72550458158892,5.7898034262610665,53
1100568.0,4/8/2023,8.8,,,7.129481856632,,3.545816733067729,,0.3686216790540051,8.528026926327248,5.538700810371537,50
1100568.0,4/9/2023,9.0,,,9.075742460501516,,3.617529880478087,,1.5776389248155107,3.6948325823592496,3.648450961230552,29
1100568.0,4/10/2023,9.8,,,7.8344134691347795,,3.9043824701195216,,0.3363099334487742,8.65719708221247,5.8055083149567,53
1100568.0,4/11/2023,10.6,,,7.608607799044467,,4.191235059760956,,0.1105042633584618,9.559882872131867,6.33869418470932,59
1100568.0,4/12/2023,11.4,,,6.805870937362305,,4.478087649402391,,0.6922325983237005,7.234352687896152,5.5805936647998955,51
1100568.0,4/13/2023,12.2,,,5.90964967402515,,4.764940239043824,,1.588453861660855,3.6515985492844223,4.319603563140063,37
1100568.0,4/14/2023,12.9,,,7.565367208746123,,5.01593625498008,,0.0672636730601174,9.732742421648188,6.902658721647323,66
1100568.0,4/15/2023,12.3,,,7.326636869654586,,4.800796812749004,,0.171466666031419,9.31617820966607,6.606949371515831,62
1100568.0,4/16/2023,11.9,,,8.080566007477925,,4.657370517928287,,0.5824624717919198,7.673172197336558,5.863691189691595,54
1100568.0,4/17/2023,11.4,,,6.214672912647645,,4.478087649402391,,1.2834306230383603,4.870966260421153,4.635239093809895,40
1100568.0,4/18/2023,11.2,,,6.989667409794585,,4.406374501992032,,0.5084361258914205,7.96910157102019,5.8314653296032954,54
1100568.0,4/19/2023,10.2,,,8.965116160843321,,4.047808764940239,,1.4670126251573157,4.137074748611665,4.08351515840881,34
1100568.0,4/20/2023,10.9,,,7.685013172970924,,4.298804780876495,,0.186909637284919,9.25444304287822,6.2810600856771845,59
1100568.0,4/21/2023,11.4,,,8.994424995687748,,4.478087649402391,,1.4963214600017425,4.019909095851143,4.294816227981892,37
1100568.0,4/22/2023,10.9,,,8.496747352667025,,4.298804780876495,,0.99864381698102,6.00943635677292,4.983057411235064,44
1100568.0,4/23/2023,10.4,,,8.175770345396716,,4.1195219123505975,,0.6776668097107104,7.292581209769217,5.388745631318045,49
1100568.0,4/24/2023,11.2,,,9.329886869008618,,4.406374501992032,,1.8317833333226128,2.67885921882468,3.715368388725091,30
1100568.0,4/25/2023,11.5,,,8.034450743778244,,4.51394422310757,,0.5363472080922387,7.857523605445303,5.851375976042664,54
1100568.0,4/26/2023,11.7,,,7.393245270060305,,4.585657370517929,,0.1048582656257002,9.582453438766631,6.58437579781741,62
1100568.0,4/27/2023,11.6,,,9.012899899533304,,4.5498007968127485,,1.5147963638472983,3.9460534076178018,4.30830184113477,37
1100568.0,4/28/2023,11.9,,,7.4348768398066305,,4.657370517928287,,0.0632266958793748,9.748880731788176,6.693974603472243,63
1100568.0,4/29/2023,11.4,,,7.943666717591888,,4.478087649402391,,0.4455631819058823,8.220443856107382,5.975030132084387,55
1100568.0,4/30/2023,11.1,,,7.177615250174341,,4.370517928286853,,0.3204882855116642,8.720446055368123,6.110489179119361,57
1100568.0,5/1/2023,12.3,,,7.925635493072883,,4.800796812749004,,0.4275319573868774,8.292525881955722,6.197488440431691,58
1100568.0,5/2/2023,11.7,,,6.289548140306699,,4.585657370517929,,1.208555395379307,5.170289142781793,4.819510079423474,42
1100568.0,5/3/2023,11.6,,,9.235574271404722,,4.5498007968127485,,1.7374707357187171,3.055885365392978,3.9522346242448405,33
1100568.0,5/4/2023,11.1,,,8.250035738157496,,4.370517928286853,,0.7519322024714912,6.995696217018028,5.4205892437793235,49
1100568.0,5/5/2023,11.5,,,5.878815708324092,,4.51394422310757,,1.6192878273619131,3.528335999349005,4.119700933604144,35
1100568.0,5/6/2023,12.3,,,9.072189335741443,,4.800796812749004,,1.574085800055438,3.709036633255959,4.3640927409517865,37
1100568.0,5/7/2023,13.0,,,8.029520840193477,,5.051792828685259,,0.5314173045074719,7.877231498120726,6.181968296459447,58
1100568.0,5/8/2023,13.3,,,7.666195620972664,,5.159362549800797,,0.1680920852866583,9.32966850901955,6.827484933488298,65
1100568.0,5/9/2023,12.2,,,6.8325063945684805,,4.764940239043824,,0.6655971411175248,7.34083118650252,5.795296618027303,53
1100568.0,5/10/2023,12.4,,,7.608922294333496,,4.836653386454183,,0.1108187586474906,9.558625638740478,6.725442287368701,64
1100568.0,5/11/2023,13.1,,,7.564837111526546,,5.087649402390438,,0.0667335758405407,9.734861550132411,6.946534261487228,66
1100568.0,5/12/2023,13.8,,,8.281875173635711,,5.338645418326694,,0.7837716379497062,6.868414178645187,5.950552922454092,55
1100568.0,5/13/2023,14.0,,,5.644594290714567,,5.410358565737052,,1.8535092449714383,2.592007229188656,4.2830180311176935,36
1100568.0,5/14/2023,12.8,,,8.072284343333013,,4.980079681274901,,0.5741808076470081,7.70627916288577,6.070559473919249,56
1100568.0,5/15/2023,12.7,,,7.890996885597478,,4.944223107569721,,0.392893349911473,8.430997952821516,6.338933045670439,59
1100568.0,5/16/2023,13.4,,,5.265819611642522,,5.195219123505977,,2.2322839240434837,1.0778091125387732,3.548255119119095,28
1100568.0,5/17/2023,12.3,,,7.069582743960682,,4.800796812749004,,0.4285207917253233,8.288572895719627,6.195907245937253,58
1100568.0,5/18/2023,11.7,,,8.83012366323116,,4.585657370517929,,1.332020127545154,4.676723772001954,4.622083931111538,40
1100568.0,5/19/2023,12.6,,,8.582687370519315,,4.908366533864542,,1.0845838348333094,5.665880622013674,5.2113721691241945,47
1100568.0,5/20/2023,14.7,,,8.177129424419997,,5.661354581673306,,0.6790258887339915,7.287148125111942,6.311671999048761,59
1100568.0,5/21/2023,15.8,,,6.667694611486089,,6.05577689243028,,0.830408924199916,6.681975921529544,6.306256504069985,59
1100568.0,5/22/2023,14.1,,,7.4560512822463485,,5.446215139442231,,0.0420522534396567,9.833528155797303,7.2011403459842604,69
1100568.0,5/23/2023,13.3,,,7.090876355903076,,5.159362549800797,,0.4072271797829296,8.373696714394192,6.445096215638156,61
1100568.0,5/24/2023,13.5,,,6.835143951160615,,5.231075697211155,,0.6629595845253906,7.351375141642687,6.079195474983768,56
1100568.0,5/25/2023,13.6,,,8.434857589741116,,5.266932270916334,,0.9367540540551104,6.256848255297678,5.662898664668871,52
1100568.0,5/26/2023,13.2,,,5.396481841882439,,5.123505976095617,,2.1016216938035663,1.6001473623691531,3.7141625306050314,30
1100568.0,5/27/2023,13.7,,,6.188684727221435,,5.302788844621514,,1.30941880846457,4.767075309938612,5.088503430748353,45
1100568.0,5/28/2023,14.7,,,7.3386378663804654,,5.661354581673306,,0.1594656693055398,9.364153662208905,7.142474213887546,68
1100568.0,5/29/2023,14.4,,,6.835760235617769,,5.553784860557769,,0.6623433000682359,7.353838814152767,6.273806441995768,59
1100568.0,5/30/2023,13.7,,,8.90170020559122,,5.302788844621514,,1.4035966699052151,4.3905877876657335,4.937908421839202,44
1100568.0,5/31/2023,14.3,,,8.716564449103101,,5.517928286852589,,1.218460913417096,5.1306906226430975,5.363033221168793,48
1100568.0,6/1/2023,15.2,,,6.9978992433805045,,5.840637450199203,,0.5002042923055008,8.002009332813856,6.705186203245065,63
1100568.0,6/2/2023,16.8,,,7.565512666413349,,6.414342629482072,,0.0674091307273441,9.732160936829017,7.74146995242085,75
1100568.0,6/3/2023,16.3,,,5.917699258010316,,6.235059760956176,,1.5804042776756893,3.6837777460037335,5.214546954975199,47
1100568.0,6/4/2023,13.6,,,8.806714906598836,,5.266932270916334,,1.308611370912831,4.770303140328834,5.068280618681334,45
1100568.0,6/5/2023,14.0,,,8.863410948330232,,5.410358565737052,,1.3653074126442268,4.543653777648354,5.063676650501573,45
1100568.0,6/6/2023,14.4,,,6.945230282924099,,5.553784860557769,,0.5528732527619065,7.791458720179509,6.448854404406465,61
1100568.0,6/7/2023,14.1,,,7.790770620497412,,5.446215139442231,,0.2926670848114066,8.831664708648946,6.800394967124917,64
1100568.0,6/8/2023,14.0,,,6.563897002426161,,5.410358565737052,,0.934206533259844,6.2670322813254185,5.753028051972398,53
1100568.0,6/9/2023,14.9,,,7.688263788466607,,5.733067729083665,,0.1901602527806014,9.241448309773109,7.136419961359442,68
1100568.0,6/10/2023,15.0,,,5.677146051122843,,5.768924302788845,,1.820957484563162,2.7221368736110474,4.550209331117726,39
1100568.0,6/11/2023,15.1,,,7.046580196112694,,5.804780876494023,,0.4515233395733116,8.19661739670131,6.761515484576938,64
1100568.0,6/12/2023,15.8,,,5.416922272899643,,6.05577689243028,,2.0811812627863624,1.6818604859221526,4.306210329827029,37
1100568.0,6/13/2023,16.7,,,8.004719018542474,,6.378486055776891,,0.5066154828564686,7.976379814279136,7.017643559177789,67
1100568.0,6/14/2023,16.4,,,7.032916631324102,,6.270916334661354,,0.4651869043619037,8.141995624939014,7.019348050772418,67
1100568.0,6/15/2023,16.8,,,7.494111501486725,,6.414342629482072,,0.00399203419928,9.985678538273367,7.84287699299859,76
1100568.0,6/16/2023,16.5,,,5.633324641185496,,6.306772908366535,,1.8647788945005093,2.5469554265337644,4.802845915633426,42
1100568.0,6/17/2023,17.2,,,6.582686833203912,,6.557768924302789,,0.9154167024820934,6.3421469284965095,6.471520125980278,61
1100568.0,6/18/2023,16.4,,,7.876851027027399,,6.270916334661354,,0.3787474913413939,8.48754775297628,7.157568901987324,68
1100568.0,6/19/2023,15.6,,,7.8760038909146735,,5.98406374501992,,0.3779003552286681,8.490934283220534,6.986811960300166,67
1100568.0,6/20/2023,15.4,,,7.582995532864714,,5.912350597609562,,0.0848919971787092,9.662271039438956,7.412318774341319,71
1100568.0,6/21/2023,15.4,,,7.207821539191175,,5.912350597609562,,0.29028199649483,8.841199390972093,7.083890114954574,68
1100568.0,6/22/2023,15.6,,,8.322779036818208,,5.98406374501992,,0.8246755011322024,6.704895981635879,6.272396639666304,59
1100568.0,6/23/2023,15.9,,,6.799788477391324,,6.091633466135459,,0.6983150582946811,7.210037310069892,6.538995003709232,62
1100568.0,6/24/2023,16.4,,,7.946290200476536,,6.270916334661354,,0.4481866647905308,8.209956162334581,7.0465322657306455,67
1100568.0,6/25/2023,17.2,,,7.980517020402935,,6.557768924302789,,0.4824134847169299,8.073130262571597,7.1639134596103125,68
1100568.0,6/26/2023,18.2,,,8.397885056186059,,6.916334661354582,,0.8997815205000537,6.404650481185626,6.711660989286999,63
1100568.0,6/27/2023,18.2,,,8.328059886572436,,6.916334661354582,,0.8299563508864312,6.683785138715349,6.823314852298889,65
1100568.0,6/28/2023,18.5,,,7.93766858290796,,7.02390438247012,,0.4395650472219552,8.244422133282786,7.512111482795186,72
1100568.0,6/29/2023,18.9,,,7.399833244647597,,7.1673306772908365,,0.0982702910384079,9.608789673113275,8.143914275619812,79
1100568.0,6/30/2023,17.7,,,8.773846949502204,,6.7370517928286855,,1.2757434138161985,4.901696819694567,6.002909803575038,56
1100568.0,7/1/2023,17.4,,,9.587267265740447,,6.629482071713147,,2.089163730054442,1.6499495964900586,4.637669081623911,40
1100568.0,7/2/2023,18.7,,,7.547266410287139,,7.095617529880478,,0.0491628746011336,9.80510257783286,8.179411549061431,80
1100568.0,7/3/2023,18.9,,,8.861175557831551,,7.1673306772908365,,1.3630720221455457,4.552590024631316,6.121434416227028,57
1100568.0,7/4/2023,19.1,,,8.581752537891914,,7.239043824701196,,1.0836490022059089,5.669617729803617,6.611273386742164,62
1100568.0,7/5/2023,18.7,,,8.135844001716773,,7.095617529880478,,0.6377404660307677,7.4521916529831,7.238247179121527,69
1100568.0,7/6/2023,18.3,,,8.586158706155297,,6.952191235059761,,1.0880551704692918,5.6520035331461145,6.432116154294302,60
1100568.0,7/7/2023,18.3,,,6.7507837491081215,,6.952191235059761,,0.7473197865778838,7.01413491380847,6.976968706559244,66
1100568.0,7/8/2023,18.2,,,5.0,,6.916334661354582,,2.4981035356860053,0.0151626961948974,4.155865875290708,35
1100568.0,7/9/2023,18.0,,,7.453046895307827,,6.844621513944223,,0.0450566403781786,9.82151775147159,8.035380008955169,78
1100568.0,7/10/2023,19.7,,,7.166385589852878,,7.4541832669322705,,0.3317179458331276,8.675554114462688,7.942731605944438,77
1100568.0,7/11/2023,19.5,,,6.548997983064034,,7.382470119521913,,0.9491055526219716,6.207471628767191,6.912470723220024,66
1100568.0,7/12/2023,18.7,,,6.325150829659114,,7.095617529880478,,1.1729527060268916,5.312615248891023,6.382416617484696,60
1100568.0,7/13/2023,18.6,,,6.933293177523324,,7.0597609561753,,0.5648103581626813,7.743738681024869,7.333352046115127,70
1100568.0,7/14/2023,19.4,,,7.017452165256113,,7.346613545816733,,0.480651370429892,8.080174530000697,7.640037939490318,74
1100568.0,7/15/2023,19.3,,,6.868222299611164,,7.310756972111554,,0.6298812360748416,7.483609886183737,7.379898137740428,71
1100568.0,7/16/2023,21.0,,,8.450863625535723,,7.920318725099602,,0.9527600898497176,6.192862169124755,7.229336102709663,69
1100568.0,7/17/2023,20.9,,,5.0,,7.884462151394421,,2.4981035356860053,0.0151626961948974,4.736742369314611,42
1100568.0,7/18/2023,19.6,,,8.150586621185536,,7.418326693227092,,0.6524830854995303,7.393256228131641,7.408298507188912,71
1100568.0,7/19/2023,19.6,,,7.500923357348904,,7.418326693227092,,0.0028198216628991,9.990364601289116,8.447141856451902,83
1100568.0,7/20/2023,18.9,,,8.340549451606055,,7.1673306772908365,,0.8424459159200497,6.633856574593763,6.953941036212007,66
1100568.0,7/21/2023,18.7,,,7.37480754410947,,7.095617529880478,,0.1232959915765352,9.508746373715564,8.060869067414512,78
1100568.0,7/22/2023,19.6,,,7.493721513722337,,7.418326693227092,,0.0043820219636678,9.984119514476426,8.444643821726824,83
1100568.0,7/23/2023,18.7,,,7.761268712295343,,7.095617529880478,,0.2631651766093377,8.949602195776098,7.837211396238726,76
1100568.0,7/24/2023,18.7,,,6.433328471822928,,7.095617529880478,,1.0647750638630775,5.745068607255341,6.555397960830423,62
1100568.0,7/25/2023,18.9,,,7.6518374991652465,,7.1673306772908365,,0.1537339634792411,9.387066857432606,8.055225149347544,78
1100568.0,7/26/2023,19.4,,,8.809919650079873,,7.346613545816733,,1.311816114393868,4.75749178621398,6.310964841975632,59
1100568.0,7/27/2023,19.4,,,7.890574834327787,,7.346613545816733,,0.392471298641782,8.432685154403368,7.781042189251386,75
1100568.0,7/28/2023,19.5,,,8.46051805106704,,7.382470119521913,,0.9624145153810356,6.154267421997855,6.891189040512289,65
1100568.0,7/29/2023,20.7,,,7.572597437345934,,7.812749003984064,,0.0744939016599284,9.703838698316938,8.569184881717213,84
1100568.0,7/30/2023,20.4,,,6.461013966793107,,7.705179282868525,,1.037089568892898,5.855744760278737,6.965405473832609,66
1100568.0,7/31/2023,18.8,,,6.238863455600217,,7.131474103585658,,1.259240080085788,4.967670915202358,6.265952828232338,59
1100568.0,8/1/2023,18.2,,,8.622157975758197,,6.916334661354582,,1.124054440072192,5.508092048970282,6.3530376164008615,59
1100568.0,8/2/2023,17.8,,,8.43662044798677,,6.772908366533865,,0.9385169123007656,6.249801013802995,6.563665425441517,62
1100568.0,8/3/2023,18.1,,,7.65434296317717,,6.880478087649403,,0.1562394274911644,9.377050958541258,7.879107236006145,76
1100568.0,8/4/2023,18.4,,,6.695446255226202,,6.98804780876494,,0.8026572804598029,6.792916512353,6.909995290200164,66
1100568.0,8/5/2023,18.6,,,7.443693179135754,,7.0597609561753,,0.0544103565502513,9.784125126795283,8.149506624423292,79
1100568.0,8/6/2023,18.3,,,6.730791120150999,,6.952191235059761,,0.767312415535006,6.934211933772109,6.9449995145447,66
1100568.0,8/7/2023,18.2,,,6.70074384219266,,6.916334661354582,,0.7973596934933456,6.814094264326946,6.875438502543528,65
1100568.0,8/8/2023,21.3,,,9.113374557998474,,8.02788844621514,,1.615271022312469,3.5443936689263875,6.2344905352996385,58
1100568.0,8/9/2023,19.9,,,5.759217593794198,,7.525896414342629,,1.738885941891807,3.0502279055880788,5.735629010840809,53
1100568.0,8/10/2023,19.5,,,7.244528556843916,,7.382470119521913,,0.2535749788420895,8.987940184558884,8.024658145536701,78
1100568.0,8/11/2023,20.1,,,6.898588358798457,,7.597609561752988,,0.5995151768875484,7.605001922589455,7.600566506087575,73
1100568.0,8/12/2023,18.9,,,7.755653034192097,,7.1673306772908365,,0.2575494985060915,8.97205155598275,7.889219028767602,77
1100568.0,8/13/2023,19.3,,,8.116365891380912,,7.310756972111554,,0.618262355694907,7.530057781887796,7.398477296022051,71
1100568.0,8/14/2023,19.1,,,6.640411295128173,,7.239043824701196,,0.8576922405578324,6.572907526708827,6.972589305504248,66
1100568.0,8/15/2023,20.2,,,6.311377679738461,,7.633466135458168,,1.186725855947544,5.25755539715732,6.683101840137828,63
1100568.0,8/16/2023,19.1,,,7.899361985211279,,7.239043824701196,,0.4012584495252733,8.397557443778418,7.7024492723320845,74
1100568.0,8/17/2023,18.6,,,5.618437352667499,,7.0597609561753,,1.8796661830185064,2.4874416694600328,5.230833241489193,47
1100568.0,8/18/2023,19.8,,,7.128491195351065,,7.490039840637451,,0.3696123403349407,8.52406663666505,7.903650559048491,77
1100568.0,8/19/2023,18.8,,,6.383449852673662,,7.131474103585658,,1.1146536830123432,5.54567272535018,6.497153552291467,61
1100568.0,8/20/2023,18.6,,,7.16311978481561,,7.0597609561753,,0.3349837508703954,8.66249865930689,7.700856037427935,74
1100568.0,8/21/2023,18.9,,,9.499463361310074,,7.1673306772908365,,2.001359825624069,2.000956445862081,5.100780984719334,46
1100568.0,8/22/2023,18.7,,,6.654136316628783,,7.095617529880478,,0.8439672190572223,6.6277749791956655,6.908480509606553,66
1100568.0,8/23/2023,18.0,,,7.191767289684628,,6.844621513944223,,0.3063362460013774,8.77702056458751,7.617581134201537,74
1100568.0,8/24/2023,18.0,,,7.962348581252155,,6.844621513944223,,0.46424504556615,8.145760820696488,7.365077236645129,71
1100568.0,8/25/2023,19.6,,,7.718976299816481,,7.418326693227092,,0.2208727641304753,9.118671288464558,8.098464531322078,79
1100568.0,8/26/2023,19.4,,,8.11925048614128,,7.346613545816733,,0.621146950455274,7.518526261448926,7.41537863206961,71
1100568.0,8/27/2023,18.8,,,6.295709469982823,,7.131474103585658,,1.2023940657031824,5.194919811902819,6.356852386912523,60
1100568.0,8/28/2023,18.5,,,7.918874219004725,,7.02390438247012,,0.4207706833187199,8.31955490217756,7.542164590353096,73
1100568.0,8/29/2023,18.7,,,8.037806304506287,,7.095617529880478,,0.5397027688202813,7.844109340935452,7.395014254302468,71
1100568.0,8/30/2023,20.3,,,7.836212739238323,,7.669322709163347,,0.3381092035523174,8.650004279861466,8.061595337442595,78
1100568.0,8/31/2023,18.3,,,9.22300677479064,,6.952191235059761,,1.724903239104635,3.1061254705411567,5.413764929252319,49
1100568.0,9/1/2023,17.6,,,7.280231851082657,,6.701195219123507,,0.2178716846033479,9.130668471008612,7.672984519877549,74
1100568.0,9/2/2023,17.9,,,7.670882547198094,,6.808764940239044,,0.1727790115120884,9.310931948062493,7.809631743368423,76
1100568.0,9/3/2023,18.5,,,8.292390667616841,,7.02390438247012,,0.7942871319308358,6.826377205052132,6.944893511502925,66
1100568.0,9/4/2023,18.7,,,8.902180905092838,,7.095617529880478,,1.4040773694068325,4.388666132602079,6.0128369709691185,56
1100568.0,9/5/2023,18.9,,,7.91492079971872,,7.1673306772908365,,0.4168172640327148,8.335359179411354,7.634542078139043,74
1100568.0,9/6/2023,19.1,,,7.413810609827367,,7.239043824701196,,0.0842929258586382,9.66466590032779,8.209292654951835,80
1100568.0,9/7/2023,19.3,,,8.429223742586213,,7.310756972111554,,0.931120206900208,6.279370248511019,6.89820228267134,66
1100568.0,9/8/2023,20.5,,,9.092387155430924,,7.741035856573705,,1.5942836197449202,3.628293378165165,6.0959388652102895,57
1100568.0,9/9/2023,21.0,,,8.778393887680314,,7.920318725099602,,1.2802903519943092,4.88351987808198,6.705599186292553,63
1100568.0,9/10/2023,21.5,,,7.9094374913063215,,8.099601593625497,,0.4113339556203161,8.357279375585517,8.202672706409505,80
1100568.0,9/11/2023,20.6,,,6.945222216644653,,7.776892430278885,,0.5528813190413526,7.791426474240643,7.782706047863588,75
1100568.0,9/12/2023,20.4,,,6.755255220082395,,7.705179282868525,,0.7428483156036103,7.032010166041505,7.435911636137717,72
1100568.0,9/13/2023,20.4,,,7.95576852959323,,7.705179282868525,,0.4576649939072243,8.17206538216774,7.8919337225882105,77
1100568.0,9/14/2023,19.6,,,5.639373727952973,,7.418326693227092,,1.858729807733032,2.5711373908963413,5.479450972294791,50
1100568.0,9/15/2023,18.1,,,7.353128072049682,,6.880478087649403,,0.1449754636363227,9.422080032017863,7.897118865396787,77
1100568.0,9/16/2023,17.6,,,7.594918181163576,,6.701195219123507,,0.0968146454775711,9.614608794317808,7.866560649201228,76
1100568.0,9/17/2023,17.8,,,7.341740723963253,,6.772908366533865,,0.1563628117227518,9.376557714981388,7.814368105912874,76
