site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH,normalized_turbidity,normalized_water_temp,normalized_specific_conductance,distance_from_mean,normalized_pH
1095434,10/9/2023,12.5,,,7.646556850424265,,4.872509960159363,,0.1484533147382594,9.40817689677809
1095434,10/10/2023,12.3,,,6.6139779113309,,4.800796812749004,,0.8841256243551054,6.467236841275017
1095434,10/11/2023,12.6,833.0,,6.533726797729567,,4.908366533864542,4.087363494539781,0.9643767379564379,6.1464231972059515
1095434,10/12/2023,12.9,842.0,,6.7990652814673975,,5.01593625498008,4.134165366614664,0.6990382542186078,7.207146245892472
1095434,10/13/2023,12.0,850.0,,5.699793547016275,,4.693227091633466,4.175767030681227,1.7983099886697307,2.812673009006062
1095434,10/14/2023,11.8,855.0,,6.501180907999016,,4.621513944223108,4.201768070722829,0.9969226276869891,6.016317021535952
1095434,10/15/2023,11.7,860.0,,7.411421408800902,,4.585657370517929,4.227769110764431,0.08668212688510302,9.65511477694374
1095434,10/16/2023,11.8,847.0,,7.333425508272219,,4.621513944223108,4.160166406656266,0.16467802741378623,9.343316623022051
1095434,10/17/2023,11.8,854.0,,6.244001990854357,,4.621513944223108,4.196567862714509,1.2541015448316486,4.988212838498864
1095434,10/18/2023,12.2,861.0,,7.349499532233922,,4.764940239043824,4.232969318772751,0.1486040034520837,9.40757450021021
1095434,10/19/2023,12.6,866.0,,6.679378556645996,,4.908366533864542,4.258970358814352,0.8187249790400095,6.728683921651183
1095434,10/20/2023,12.8,867.0,,8.028441661724155,,4.980079681274901,4.264170566822673,0.5303381260381501,7.8815456460721665
1100568,4/4/2023,10.0,,,8.59539452859573,,3.9760956175298805,,1.0972909929097243,5.615082203084461
1100568,4/5/2023,9.3,,,7.590964510903694,,3.7250996015936257,,0.09286097521768877,9.63041407485038
1100568,4/6/2023,9.8,,,8.968275006658837,,3.9043824701195224,,1.470171470972832,4.124446876029579
1100568,4/7/2023,9.6,,,7.81732643747754,,3.8326693227091626,,0.3192229017915347,8.72550458158892
1100568,4/8/2023,8.8,,,7.129481856632,,3.5458167330677295,,0.3686216790540051,8.528026926327248
1100568,4/9/2023,9.0,,,9.075742460501516,,3.617529880478087,,1.5776389248155107,3.6948325823592496
1100568,4/10/2023,9.8,,,7.8344134691347795,,3.9043824701195224,,0.33630993344877425,8.65719708221247
1100568,4/11/2023,10.6,,,7.608607799044467,,4.191235059760956,,0.11050426335846186,9.559882872131869
1100568,4/12/2023,11.4,,,6.805870937362305,,4.478087649402391,,0.6922325983237005,7.234352687896152
1100568,4/13/2023,12.2,,,5.90964967402515,,4.764940239043824,,1.588453861660855,3.6515985492844223
1100568,4/14/2023,12.9,,,7.565367208746123,,5.01593625498008,,0.06726367306011749,9.732742421648188
1100568,4/15/2023,12.3,,,7.326636869654586,,4.800796812749004,,0.17146666603141902,9.31617820966607
1100568,4/16/2023,11.9,,,8.080566007477925,,4.657370517928287,,0.5824624717919198,7.673172197336558
1100568,4/17/2023,11.4,,,6.214672912647645,,4.478087649402391,,1.2834306230383605,4.870966260421153
1100568,4/18/2023,11.2,,,6.989667409794585,,4.4063745019920315,,0.5084361258914205,7.96910157102019
1100568,4/19/2023,10.2,,,8.965116160843321,,4.047808764940239,,1.4670126251573157,4.137074748611665
1100568,4/20/2023,10.9,,,7.685013172970924,,4.298804780876495,,0.18690963728491905,9.254443042878219
1100568,4/21/2023,11.4,,,8.994424995687748,,4.478087649402391,,1.4963214600017425,4.019909095851143
1100568,4/22/2023,10.9,,,8.496747352667025,,4.298804780876495,,0.9986438169810201,6.00943635677292
1100568,4/23/2023,10.4,,,8.175770345396716,,4.1195219123505975,,0.6776668097107104,7.292581209769217
1100568,4/24/2023,11.2,,,9.329886869008618,,4.4063745019920315,,1.8317833333226128,2.6788592188246794
1100568,4/25/2023,11.5,,,8.034450743778244,,4.51394422310757,,0.5363472080922387,7.857523605445303
1100568,4/26/2023,11.7,,,7.393245270060305,,4.585657370517929,,0.10485826562570022,9.582453438766633
1100568,4/27/2023,11.6,,,9.012899899533304,,4.5498007968127485,,1.5147963638472985,3.9460534076178018
1100568,4/28/2023,11.9,,,7.4348768398066305,,4.657370517928287,,0.0632266958793748,9.748880731788176
1100568,4/29/2023,11.4,,,7.943666717591888,,4.478087649402391,,0.4455631819058823,8.220443856107382
1100568,4/30/2023,11.1,,,7.177615250174341,,4.370517928286853,,0.3204882855116642,8.720446055368123
1100568,5/1/2023,12.3,,,7.925635493072883,,4.800796812749004,,0.42753195738687744,8.292525881955722
1100568,5/2/2023,11.7,,,6.289548140306699,,4.585657370517929,,1.2085553953793067,5.170289142781793
1100568,5/3/2023,11.6,,,9.235574271404722,,4.5498007968127485,,1.7374707357187171,3.055885365392978
1100568,5/4/2023,11.1,,,8.250035738157496,,4.370517928286853,,0.7519322024714912,6.995696217018028
1100568,5/5/2023,11.5,,,5.878815708324092,,4.51394422310757,,1.6192878273619131,3.5283359993490055
1100568,5/6/2023,12.3,,,9.072189335741443,,4.800796812749004,,1.574085800055438,3.709036633255959
1100568,5/7/2023,13.0,,,8.029520840193477,,5.051792828685259,,0.5314173045074719,7.877231498120726
1100568,5/8/2023,13.3,,,7.666195620972664,,5.159362549800797,,0.1680920852866583,9.32966850901955
1100568,5/9/2023,12.2,,,6.8325063945684805,,4.764940239043824,,0.6655971411175248,7.34083118650252
1100568,5/10/2023,12.4,,,7.608922294333496,,4.836653386454183,,0.11081875864749069,9.558625638740478
1100568,5/11/2023,13.1,,,7.564837111526546,,5.087649402390438,,0.06673357584054074,9.734861550132413
1100568,5/12/2023,13.8,,,8.281875173635711,,5.338645418326694,,0.7837716379497062,6.868414178645187
1100568,5/13/2023,14.0,,,5.644594290714567,,5.410358565737052,,1.8535092449714385,2.5920072291886553
1100568,5/14/2023,12.8,,,8.072284343333013,,4.980079681274901,,0.5741808076470081,7.70627916288577
1100568,5/15/2023,12.7,,,7.890996885597478,,4.944223107569721,,0.39289334991147307,8.430997952821516
1100568,5/16/2023,13.4,,,5.265819611642522,,5.195219123505977,,2.2322839240434833,1.0778091125387732
1100568,5/17/2023,12.3,,,7.069582743960682,,4.800796812749004,,0.4285207917253233,8.288572895719627
1100568,5/18/2023,11.7,,,8.83012366323116,,4.585657370517929,,1.332020127545154,4.676723772001954
1100568,5/19/2023,12.6,,,8.582687370519315,,4.908366533864542,,1.0845838348333094,5.665880622013674
1100568,5/20/2023,14.7,,,8.177129424419997,,5.661354581673306,,0.6790258887339915,7.287148125111942
1100568,5/21/2023,15.8,,,6.667694611486089,,6.05577689243028,,0.830408924199916,6.681975921529544
1100568,5/22/2023,14.1,,,7.4560512822463485,,5.446215139442231,,0.042052253439656795,9.833528155797303
1100568,5/23/2023,13.3,,,7.090876355903076,,5.159362549800797,,0.40722717978292966,8.373696714394192
1100568,5/24/2023,13.5,,,6.835143951160615,,5.231075697211155,,0.6629595845253906,7.351375141642687
1100568,5/25/2023,13.6,,,8.434857589741116,,5.266932270916334,,0.9367540540551103,6.256848255297678
1100568,5/26/2023,13.2,,,5.396481841882439,,5.123505976095617,,2.1016216938035663,1.6001473623691531
1100568,5/27/2023,13.7,,,6.188684727221435,,5.302788844621514,,1.30941880846457,4.767075309938612
1100568,5/28/2023,14.7,,,7.3386378663804654,,5.661354581673306,,0.15946566930553985,9.364153662208903
1100568,5/29/2023,14.4,,,6.835760235617769,,5.553784860557769,,0.6623433000682359,7.353838814152767
1100568,5/30/2023,13.7,,,8.90170020559122,,5.302788844621514,,1.4035966699052151,4.3905877876657335
1100568,5/31/2023,14.3,,,8.716564449103101,,5.517928286852589,,1.218460913417096,5.1306906226430975
1100568,6/1/2023,15.2,,,6.9978992433805045,,5.840637450199203,,0.5002042923055008,8.002009332813856
1100568,6/2/2023,16.8,,,7.565512666413349,,6.414342629482072,,0.06740913072734411,9.732160936829017
1100568,6/3/2023,16.3,,,5.917699258010316,,6.235059760956176,,1.5804042776756893,3.6837777460037335
1100568,6/4/2023,13.6,,,8.806714906598836,,5.266932270916334,,1.308611370912831,4.770303140328834
1100568,6/5/2023,14.0,,,8.863410948330232,,5.410358565737052,,1.3653074126442268,4.543653777648354
1100568,6/6/2023,14.4,,,6.945230282924099,,5.553784860557769,,0.5528732527619065,7.791458720179509
1100568,6/7/2023,14.1,,,7.790770620497412,,5.446215139442231,,0.2926670848114066,8.831664708648946
1100568,6/8/2023,14.0,,,6.563897002426161,,5.410358565737052,,0.9342065332598439,6.2670322813254185
1100568,6/9/2023,14.9,,,7.688263788466607,,5.733067729083665,,0.19016025278060145,9.241448309773107
1100568,6/10/2023,15.0,,,5.677146051122843,,5.768924302788845,,1.820957484563162,2.7221368736110474
1100568,6/11/2023,15.1,,,7.046580196112694,,5.804780876494023,,0.4515233395733116,8.19661739670131
1100568,6/12/2023,15.8,,,5.416922272899643,,6.05577689243028,,2.0811812627863624,1.6818604859221526
1100568,6/13/2023,16.7,,,8.004719018542474,,6.378486055776891,,0.5066154828564686,7.976379814279136
1100568,6/14/2023,16.4,,,7.032916631324102,,6.270916334661354,,0.4651869043619037,8.141995624939014
1100568,6/15/2023,16.8,,,7.494111501486725,,6.414342629482072,,0.00399203419928007,9.985678538273367
1100568,6/16/2023,16.5,,,5.633324641185496,,6.3067729083665345,,1.8647788945005095,2.5469554265337644
1100568,6/17/2023,17.2,,,6.582686833203912,,6.557768924302789,,0.9154167024820934,6.3421469284965095
1100568,6/18/2023,16.4,,,7.876851027027399,,6.270916334661354,,0.37874749134139396,8.48754775297628
1100568,6/19/2023,15.6,,,7.8760038909146735,,5.98406374501992,,0.37790035522866816,8.490934283220534
1100568,6/20/2023,15.4,,,7.5829955328647145,,5.912350597609562,,0.08489199717870921,9.662271039438956
1100568,6/21/2023,15.4,,,7.207821539191175,,5.912350597609562,,0.29028199649483,8.841199390972093
1100568,6/22/2023,15.6,,,8.322779036818208,,5.98406374501992,,0.8246755011322024,6.704895981635879
1100568,6/23/2023,15.9,,,6.799788477391324,,6.091633466135459,,0.6983150582946811,7.210037310069892
1100568,6/24/2023,16.4,,,7.946290200476536,,6.270916334661354,,0.4481866647905308,8.209956162334581
1100568,6/25/2023,17.2,,,7.980517020402935,,6.557768924302789,,0.4824134847169299,8.073130262571597
1100568,6/26/2023,18.2,,,8.397885056186059,,6.916334661354582,,0.8997815205000537,6.404650481185626
1100568,6/27/2023,18.2,,,8.328059886572436,,6.916334661354582,,0.8299563508864312,6.683785138715349
1100568,6/28/2023,18.5,,,7.9376685829079605,,7.0239043824701195,,0.4395650472219552,8.244422133282786
1100568,6/29/2023,18.9,,,7.399833244647597,,7.1673306772908365,,0.0982702910384079,9.608789673113275
1100568,6/30/2023,17.7,,,8.773846949502204,,6.7370517928286855,,1.2757434138161985,4.901696819694567
1100568,7/1/2023,17.4,,,9.587267265740447,,6.629482071713147,,2.089163730054442,1.6499495964900586
1100568,7/2/2023,18.7,,,7.547266410287139,,7.095617529880478,,0.049162874601133666,9.80510257783286
1100568,7/3/2023,18.9,,,8.861175557831551,,7.1673306772908365,,1.3630720221455457,4.552590024631316
1100568,7/4/2023,19.1,,,8.581752537891914,,7.239043824701196,,1.0836490022059087,5.669617729803617
1100568,7/5/2023,18.7,,,8.135844001716773,,7.095617529880478,,0.6377404660307677,7.4521916529831
1100568,7/6/2023,18.3,,,8.586158706155297,,6.952191235059761,,1.0880551704692918,5.6520035331461145
1100568,7/7/2023,18.3,,,6.7507837491081215,,6.952191235059761,,0.7473197865778838,7.01413491380847
1100568,7/8/2023,18.2,,,5.0,,6.916334661354582,,2.4981035356860053,0.015162696194897407
1100568,7/9/2023,18.0,,,7.453046895307827,,6.844621513944223,,0.04505664037817869,9.82151775147159
1100568,7/10/2023,19.7,,,7.166385589852878,,7.4541832669322705,,0.33171794583312764,8.675554114462688
1100568,7/11/2023,19.5,,,6.548997983064034,,7.382470119521913,,0.9491055526219716,6.207471628767191
1100568,7/12/2023,18.7,,,6.325150829659114,,7.095617529880478,,1.1729527060268916,5.312615248891023
1100568,7/13/2023,18.6,,,6.933293177523324,,7.0597609561753,,0.5648103581626813,7.743738681024869
1100568,7/14/2023,19.4,,,7.017452165256113,,7.346613545816733,,0.48065137042989203,8.080174530000697
1100568,7/15/2023,19.3,,,6.868222299611164,,7.310756972111554,,0.6298812360748416,7.483609886183737
1100568,7/16/2023,21.0,,,8.450863625535723,,7.920318725099602,,0.9527600898497175,6.192862169124755
1100568,7/17/2023,20.9,,,5.0,,7.8844621513944215,,2.4981035356860053,0.015162696194897407
1100568,7/18/2023,19.6,,,8.150586621185536,,7.418326693227092,,0.6524830854995303,7.393256228131641
1100568,7/19/2023,19.6,,,7.5009233573489045,,7.418326693227092,,0.00281982166289918,9.990364601289116
1100568,7/20/2023,18.9,,,8.340549451606055,,7.1673306772908365,,0.8424459159200497,6.633856574593763
1100568,7/21/2023,18.7,,,7.37480754410947,,7.095617529880478,,0.12329599157653526,9.508746373715564
1100568,7/22/2023,19.6,,,7.493721513722337,,7.418326693227092,,0.0043820219636678814,9.984119514476426
1100568,7/23/2023,18.7,,,7.761268712295343,,7.095617529880478,,0.2631651766093377,8.949602195776098
1100568,7/24/2023,18.7,,,6.433328471822928,,7.095617529880478,,1.0647750638630775,5.745068607255341
1100568,7/25/2023,18.9,,,7.6518374991652465,,7.1673306772908365,,0.15373396347924118,9.387066857432606
1100568,7/26/2023,19.4,,,8.809919650079873,,7.346613545816733,,1.311816114393868,4.75749178621398
1100568,7/27/2023,19.4,,,7.890574834327787,,7.346613545816733,,0.392471298641782,8.432685154403368
1100568,7/28/2023,19.5,,,8.46051805106704,,7.382470119521913,,0.9624145153810355,6.154267421997855
1100568,7/29/2023,20.7,,,7.572597437345934,,7.812749003984064,,0.07449390165992842,9.703838698316938
1100568,7/30/2023,20.4,,,6.461013966793107,,7.705179282868525,,1.037089568892898,5.855744760278737
1100568,7/31/2023,18.8,,,6.238863455600217,,7.131474103585658,,1.259240080085788,4.967670915202358
1100568,8/1/2023,18.2,,,8.622157975758197,,6.916334661354582,,1.1240544400721921,5.508092048970282
1100568,8/2/2023,17.8,,,8.43662044798677,,6.772908366533865,,0.9385169123007655,6.249801013802995
1100568,8/3/2023,18.1,,,7.65434296317717,,6.880478087649403,,0.15623942749116448,9.377050958541258
1100568,8/4/2023,18.4,,,6.695446255226202,,6.98804780876494,,0.8026572804598029,6.792916512353
1100568,8/5/2023,18.6,,,7.443693179135754,,7.0597609561753,,0.05441035655025139,9.784125126795283
1100568,8/6/2023,18.3,,,6.730791120150999,,6.952191235059761,,0.767312415535006,6.934211933772109
1100568,8/7/2023,18.2,,,6.70074384219266,,6.916334661354582,,0.7973596934933456,6.814094264326946
1100568,8/8/2023,21.3,,,9.113374557998474,,8.02788844621514,,1.615271022312469,3.5443936689263875
1100568,8/9/2023,19.9,,,5.759217593794198,,7.525896414342629,,1.738885941891807,3.0502279055880788
1100568,8/10/2023,19.5,,,7.244528556843916,,7.382470119521913,,0.25357497884208957,8.987940184558884
1100568,8/11/2023,20.1,,,6.898588358798457,,7.597609561752988,,0.5995151768875484,7.605001922589455
1100568,8/12/2023,18.9,,,7.755653034192097,,7.1673306772908365,,0.25754949850609155,8.97205155598275
1100568,8/13/2023,19.3,,,8.116365891380912,,7.310756972111554,,0.618262355694907,7.5300577818877965
1100568,8/14/2023,19.1,,,6.640411295128173,,7.239043824701196,,0.8576922405578324,6.572907526708827
1100568,8/15/2023,20.2,,,6.311377679738461,,7.633466135458168,,1.186725855947544,5.2575553971573195
1100568,8/16/2023,19.1,,,7.899361985211279,,7.239043824701196,,0.40125844952527334,8.397557443778418
1100568,8/17/2023,18.6,,,5.618437352667499,,7.0597609561753,,1.8796661830185064,2.4874416694600328
1100568,8/18/2023,19.8,,,7.128491195351065,,7.490039840637451,,0.3696123403349407,8.52406663666505
1100568,8/19/2023,18.8,,,6.383449852673662,,7.131474103585658,,1.1146536830123432,5.54567272535018
1100568,8/20/2023,18.6,,,7.16311978481561,,7.0597609561753,,0.33498375087039545,8.66249865930689
1100568,8/21/2023,18.9,,,9.499463361310074,,7.1673306772908365,,2.0013598256240686,2.000956445862081
1100568,8/22/2023,18.7,,,6.654136316628783,,7.095617529880478,,0.8439672190572223,6.6277749791956655
1100568,8/23/2023,18.0,,,7.191767289684628,,6.844621513944223,,0.30633624600137743,8.77702056458751
1100568,8/24/2023,18.0,,,7.962348581252155,,6.844621513944223,,0.46424504556615,8.145760820696488
1100568,8/25/2023,19.6,,,7.718976299816481,,7.418326693227092,,0.2208727641304753,9.118671288464558
1100568,8/26/2023,19.4,,,8.11925048614128,,7.346613545816733,,0.621146950455274,7.518526261448926
1100568,8/27/2023,18.8,,,6.295709469982823,,7.131474103585658,,1.2023940657031824,5.194919811902819
1100568,8/28/2023,18.5,,,7.918874219004725,,7.0239043824701195,,0.4207706833187199,8.31955490217756
1100568,8/29/2023,18.7,,,8.037806304506287,,7.095617529880478,,0.5397027688202813,7.844109340935452
1100568,8/30/2023,20.3,,,7.836212739238323,,7.669322709163347,,0.33810920355231744,8.650004279861466
1100568,8/31/2023,18.3,,,9.22300677479064,,6.952191235059761,,1.724903239104635,3.1061254705411567
1100568,9/1/2023,17.6,,,7.280231851082657,,6.701195219123507,,0.21787168460334794,9.130668471008613
1100568,9/2/2023,17.9,,,7.670882547198094,,6.808764940239044,,0.1727790115120884,9.310931948062493
1100568,9/3/2023,18.5,,,8.292390667616841,,7.0239043824701195,,0.7942871319308358,6.826377205052132
1100568,9/4/2023,18.7,,,8.902180905092838,,7.095617529880478,,1.4040773694068323,4.388666132602079
1100568,9/5/2023,18.9,,,7.91492079971872,,7.1673306772908365,,0.4168172640327148,8.335359179411354
1100568,9/6/2023,19.1,,,7.413810609827367,,7.239043824701196,,0.08429292585863823,9.66466590032779
1100568,9/7/2023,19.3,,,8.429223742586213,,7.310756972111554,,0.931120206900208,6.279370248511019
1100568,9/8/2023,20.5,,,9.092387155430925,,7.741035856573705,,1.5942836197449202,3.628293378165165
1100568,9/9/2023,21.0,,,8.778393887680314,,7.920318725099602,,1.2802903519943092,4.88351987808198
1100568,9/10/2023,21.5,,,7.9094374913063215,,8.099601593625497,,0.41133395562031616,8.357279375585517
1100568,9/11/2023,20.6,,,6.945222216644653,,7.776892430278885,,0.5528813190413526,7.791426474240643
1100568,9/12/2023,20.4,,,6.755255220082395,,7.705179282868525,,0.7428483156036103,7.032010166041505
1100568,9/13/2023,20.4,,,7.95576852959323,,7.705179282868525,,0.45766499390722437,8.17206538216774
1100568,9/14/2023,19.6,,,5.639373727952973,,7.418326693227092,,1.8587298077330319,2.5711373908963413
1100568,9/15/2023,18.1,,,7.3531280720496826,,6.880478087649403,,0.14497546363632274,9.422080032017865
1100568,9/16/2023,17.6,,,7.594918181163576,,6.701195219123507,,0.09681464547757113,9.614608794317808
1100568,9/17/2023,17.8,,,7.3417407239632535,,6.772908366533865,,0.1563628117227518,9.376557714981388
1100568,9/18/2023,18.7,,,8.455932766037948,,7.095617529880478,,0.9578292303519431,6.1725976598383685
1100568,9/19/2023,18.3,,,7.444818574157679,,6.952191235059761,,0.05328496152832596,9.788624031069617
1100568,9/20/2023,18.0,,,8.219917529819378,,6.844621513944223,,0.721813994133373,7.11609743933356
1100568,9/21/2023,17.5,,,8.559279137232085,,6.665338645418327,,1.06117560154608,5.75945789820452
1100568,9/22/2023,17.2,,,7.886340891095816,,6.557768924302789,,0.3882373554098111,8.449610860428805
1100568,9/23/2023,16.8,,,5.37037591385595,,6.414342629482072,,2.127727621830055,1.4957857214380592
1100568,9/24/2023,17.1,,,5.671143715776436,,6.52191235059761,,1.8269598199095691,2.6981418037734928
1100568,9/25/2023,17.1,,,8.35300336068739,,6.52191235059761,,0.8548998250013851,6.584070549503369
1100568,9/26/2023,16.4,,,7.359201865733432,,6.270916334661354,,0.13890166995257314,9.446360765300737
1100568,9/27/2023,15.8,,,7.534510671317278,,6.05577689243028,,0.03640713563127296,9.856095204826723
1100568,9/28/2023,16.0,,,5.679850984894801,,6.127490039840638,,1.818252550791204,2.7329501772700873
1100568,9/29/2023,15.9,,,7.376709773821587,,6.091633466135459,,0.12139376186441808,9.516350769697311
1100568,9/30/2023,15.8,,,7.999870778553186,,6.05577689243028,,0.5017672428671807,7.99576124674139
1100568,10/1/2023,16.1,,,7.5403627306002665,,6.1633466135458175,,0.04225919491426122,9.832700881936573
1100568,10/2/2023,16.5,,,7.6441477188472735,,6.3067729083665345,,0.14604418316126822,9.417807694976055
1100568,10/3/2023,16.4,,,8.441925021730315,,6.270916334661354,,0.9438214860443095,6.228595331332924
1100568,10/4/2023,17.0,,,6.481609949854491,,6.486055776892431,,1.0164935858315145,5.938079722157664
1100568,10/5/2023,17.1,,,7.686631556681497,,6.52191235059761,,0.18852802099549137,9.247973356011691
1100568,10/6/2023,17.3,,,7.401225128907473,,6.5936254980079685,,0.09687840677853199,9.614353900717036
1100568,10/7/2023,17.7,,,7.975084580055589,,6.7370517928286855,,0.4769810443695839,8.094847107432813
1100568,10/8/2023,16.5,,,7.251254596116888,,6.3067729083665345,,0.24684893956911758,9.014828349376549
1100568,10/9/2023,15.4,,,7.358661201952886,,5.912350597609562,,0.1394423337331192,9.444199395696387
1100568,10/10/2023,15.3,,,6.687267499953846,,5.8764940239043835,,0.8108360357321596,6.760220937611091
1100568,10/11/2023,15.4,,,6.147686487941734,,5.912350597609562,,1.350417047744271,4.603179832935313
1100568,10/12/2023,15.6,,,6.4057275683621215,,5.98406374501992,,1.0923759673238838,5.63473061913909
1100568,10/13/2023,14.8,,,7.033696589619875,,5.697211155378486,,0.46440694606613064,8.145113603641864
1100568,10/14/2023,14.7,,,6.042500325797397,,5.661354581673306,,1.4556032098886087,4.182685281908867
1100568,10/15/2023,14.6,,,7.483617416630191,,5.625498007968128,,0.014486119055813873,9.943727150274949
1100568,10/16/2023,14.7,,,8.131602536204714,,5.661354581673306,,0.6334990005187082,7.469147430243423
1100568,10/17/2023,14.7,,,8.232878288326239,,5.661354581673306,,0.7347747526402335,7.06428522165966
1100568,10/18/2023,14.9,,,8.674648266793797,,5.733067729083665,,1.176544731107792,5.2982556892029695
1100568,10/19/2023,15.2,,,6.810668832576432,,5.840637450199203,,0.6874347031095729,7.253532860960819
1100568,10/20/2023,15.1,,,7.74817936705994,,5.804780876494023,,0.25007583137393485,9.001928454627887
1104370,4/4/2023,10.3,409.0,,8.045895035541303,,4.083665338645419,1.8824752990119606,0.5477914998552977,7.811773649095345
1104370,4/5/2023,10.0,410.0,,6.7554899105828285,,3.9760956175298805,1.8876755070202809,0.7426136251031767,7.032948370027639
1104370,4/6/2023,9.8,412.0,,8.659882853435912,,3.9043824701195224,1.8980759230369215,1.1617793177499065,5.357282235414668
1104370,4/7/2023,10.4,413.0,,6.84700574846735,,4.1195219123505975,1.9032761310452417,0.6510977872186556,7.398794127478655
1104370,4/8/2023,9.2,418.0,,8.222095955009992,,3.6892430278884456,1.9292771710868433,0.7239924193239871,7.107388918138396
1104370,4/9/2023,9.1,421.0,,8.373271979481862,,3.6533864541832664,1.9448777951118046,0.8751684437958565,6.503044266329235
1104370,4/10/2023,10.0,424.0,,7.133443972608273,,3.9760956175298805,1.9604784191367655,0.3646595630777325,8.543865969644289
1104370,4/11/2023,11.4,422.0,,9.451207569234112,,4.478087649402391,1.9500780031201248,1.9531040335481071,2.1938648780146197
1104370,4/12/2023,13.4,424.0,,7.273201842576729,,5.195219123505977,1.9604784191367655,0.22490169310927666,9.102565151996401
1104370,4/13/2023,15.0,392.0,,8.577505872536035,,5.768924302788845,1.794071762870515,1.0794023368500296,5.686594294075727
1104370,4/14/2023,17.0,342.0,,7.756771808447692,,6.486055776892431,1.5340613624544983,0.25866827276168713,8.967579119031765
1104370,4/15/2023,16.2,309.0,,6.054409113652147,,6.199203187250996,1.3624544981799271,1.4436944220338583,4.230292118209073
1104370,4/16/2023,14.9,293.0,,5.0,,5.733067729083665,1.2792511700468019,2.4981035356860053,0.015162696194897407
1104370,4/17/2023,13.5,290.0,,6.652412649170787,,5.231075697211155,1.2636505460218408,0.845690886515218,6.620884407669021
1104370,4/18/2023,12.5,287.0,,5.480460804117938,,4.872509960159363,1.24804992199688,2.017642731568067,1.9358635373963082
1104370,4/19/2023,11.1,287.0,,7.1710228894941,,4.370517928286853,1.24804992199688,0.3270806461919049,8.694092287078352
1104370,4/20/2023,11.5,288.0,,6.719050664448548,,4.51394422310757,1.2532501300052001,0.7790528712374574,6.88727802584348
1104370,4/21/2023,12.6,288.0,,8.013747933292995,,4.908366533864542,1.2532501300052001,0.51564439760699,7.9402856230197685
1104370,4/22/2023,11.9,289.0,,7.0257757496208315,,4.657370517928287,1.2584503380135206,0.4723277860651738,8.113449076756858
1104370,4/23/2023,10.8,279.0,,7.554086456432762,,4.2629482071713145,1.2064482579303173,0.05598292074675637,9.777838609041527
1104370,4/24/2023,11.6,376.0,,8.44035009612773,,4.5498007968127485,1.7108684347373895,0.942246560441725,6.234891289096361
1104370,4/25/2023,12.5,402.0,,8.282390500621316,,4.872509960159363,1.8460738429537182,0.784286964935311,6.866354095978169
1104370,4/26/2023,13.2,409.0,,6.937371103751767,,5.123505976095617,1.8824752990119606,0.5607324319342384,7.760040689992503
1104370,4/27/2023,12.8,403.0,,7.210370109961785,,4.980079681274901,1.8512740509620385,0.28773342572422056,8.851387614404715
1104370,4/28/2023,13.0,399.0,,6.22910326857378,,5.051792828685259,1.830473218928757,1.269000267112225,4.928653373560482
1104370,4/29/2023,12.6,401.0,,5.732403740154791,,4.908366533864542,1.8408736349453978,1.765699795531214,2.943036245415903
1104370,4/30/2023,11.6,359.0,,7.00268088099458,,4.5498007968127485,1.6224648985959438,0.4954226546914251,8.021124514133454
1104370,5/1/2023,13.1,328.0,,5.708574398739474,,5.087649402390438,1.4612584503380135,1.7895291369465314,2.8477755379671414
1104370,5/2/2023,12.4,337.0,,9.14901056032076,,4.836653386454183,1.5080603224128966,1.650907024634754,3.401934390144791
1104370,5/3/2023,11.7,338.0,,6.711578259858604,,4.585657370517929,1.5132605304212168,0.7865252758274011,6.857406174365291
1104370,5/4/2023,11.0,341.0,,8.717694629712176,,4.334661354581673,1.5288611544461777,1.2195910940261703,5.126172587398695
1104370,5/5/2023,11.6,345.0,,9.175271299477858,,4.5498007968127485,1.5496619864794592,1.6771677637918527,3.2969538727804037
1104370,5/6/2023,13.4,349.0,,6.657561567893952,,5.195219123505977,1.5704628185127407,0.8405419677920536,6.641467840153208
1104370,5/7/2023,15.6,355.0,,7.570861945962817,,5.98406374501992,1.6016640665626625,0.07275841027681196,9.710776537430721
1104370,5/8/2023,17.3,363.0,,5.656128228833818,,6.5936254980079685,1.643265730629225,1.841975306852187,2.6381155578143014
1104370,5/9/2023,15.6,370.0,,6.294051538303834,,5.98406374501992,1.6796671866874675,1.2040519973821713,5.188292027194481
1104370,5/10/2023,15.1,374.0,,6.967360895060718,,5.804780876494023,1.7004680187207488,0.5307426406252871,7.879928549524158
1104370,5/11/2023,16.2,382.0,,6.4999333277921645,,6.199203187250996,1.7420696827873114,0.9981702078938408,6.011329667037461
1104370,5/12/2023,17.4,390.0,,7.305221526993269,,6.629482071713147,1.7836713468538743,0.1928820086927363,9.230567757550789
1104370,5/13/2023,18.4,396.0,,8.737690022173041,,6.98804780876494,1.814872594903796,1.2395864864870356,5.04623855991805
1104370,5/14/2023,16.6,404.0,,7.94582535534241,,6.342629482071714,1.856474258970359,0.44772181965640456,8.211814437624662
1104370,5/15/2023,15.1,410.0,,8.866818469208384,,5.804780876494023,1.8876755070202809,1.3687149335223792,4.53003179608194
1104370,5/16/2023,15.8,412.0,,6.281849461339464,,6.05577689243028,1.8980759230369215,1.2162540743465415,5.139512731799311
